publication_id	pmid	compound_id	compound  chebi_id
375	12040109	939	1,2,3,4,7,8,9-HpCDF	81514
375	12040109	936	OCDF	81515
376	10028656	909	2,3,7,8-TCDD	28119
376	10028656	912	1,2,3,7,8-PeCDD	81501
376	10028656	914	1,2,3,4,7,8-HxCDD	81502
376	10028656	913	1,2,3,6,7,8-HxCDD	81503
376	10028656	917	1,2,3,7,8,9-HxCDD	81504
376	10028656	916	1,2,3,4,6,7,8-HpCDD	81505
376	10028656	918	OCDD	81566
376	10028656	937	2,3,7,8-TCDF	81506
376	10028656	924	1,2,3,7,8-PeCDF	81507
376	10028656	923	2,3,4,7,8-PeCDF	81508
376	10028656	926	1,2,3,4,7,8-HxCDF	81509
376	10028656	927	1,2,3,6,7,8-HxCDF	81511
376	10028656	929	1,2,3,7,8,9-HxCDF	81510
376	10028656	928	2,3,4,6,7,8-HxCDF	81512
376	10028656	938	1,2,3,4,6,7,8-HpCDF	81513
376	10028656	939	1,2,3,4,7,8,9-HpCDF	81514
376	10028656	936	OCDF	81515
377	9828310	909	2,3,7,8-TCDD	28119
377	9828310	912	1,2,3,7,8-PeCDD	81501
377	9828310	914	1,2,3,4,7,8-HxCDD	81502
377	9828310	913	1,2,3,6,7,8-HxCDD	81503
377	9828310	917	1,2,3,7,8,9-HxCDD	81504
377	9828310	916	1,2,3,4,6,7,8-HpCDD	81505
377	9828310	918	OCDD	81566
377	9828310	937	2,3,7,8-TCDF	81506
377	9828310	924	1,2,3,7,8-PeCDF	81507
377	9828310	923	2,3,4,7,8-PeCDF	81508
377	9828310	926	1,2,3,4,7,8-HxCDF	81509
377	9828310	927	1,2,3,6,7,8-HxCDF	81511
377	9828310	929	1,2,3,7,8,9-HxCDF	81510
377	9828310	928	2,3,4,6,7,8-HxCDF	81512
377	9828310	938	1,2,3,4,6,7,8-HpCDF	81513
377	9828310	939	1,2,3,4,7,8,9-HpCDF	81514
377	9828310	936	OCDF	81515
377	9828310	942	PCB-126	34317
377	9828310	943	PCB-169	81517
377	9828310	952	PCDDs	
377	9828310	953	PCDFs	
377	9828310	1151	PCBs	
377	9828310	940	PCB-77	1367
378	8930103	909	2,3,7,8-TCDD	28119
378	8930103	912	1,2,3,7,8-PeCDD	81501
378	8930103	914	1,2,3,4,7,8-HxCDD	81502
378	8930103	913	1,2,3,6,7,8-HxCDD	81503
378	8930103	917	1,2,3,7,8,9-HxCDD	81504
378	8930103	916	1,2,3,4,6,7,8-HpCDD	81505
378	8930103	918	OCDD	81566
378	8930103	952	PCDDs	
378	8930103	937	2,3,7,8-TCDF	81506
378	8930103	924	1,2,3,7,8-PeCDF	81507
378	8930103	923	2,3,4,7,8-PeCDF	81508
378	8930103	926	1,2,3,4,7,8-HxCDF	81509
378	8930103	927	1,2,3,6,7,8-HxCDF	81511
378	8930103	929	1,2,3,7,8,9-HxCDF	81510
378	8930103	928	2,3,4,6,7,8-HxCDF	81512
378	8930103	938	1,2,3,4,6,7,8-HpCDF	81513
378	8930103	939	1,2,3,4,7,8,9-HpCDF	81514
378	8930103	936	OCDF	81515
378	8930103	953	PCDFs	
379	8920756	909	2,3,7,8-TCDD	28119
379	8920756	912	1,2,3,7,8-PeCDD	81501
379	8920756	914	1,2,3,4,7,8-HxCDD	81502
379	8920756	913	1,2,3,6,7,8-HxCDD	81503
379	8920756	917	1,2,3,7,8,9-HxCDD	81504
379	8920756	916	1,2,3,4,6,7,8-HpCDD	81505
379	8920756	918	OCDD	81566
379	8920756	937	2,3,7,8-TCDF	81506
379	8920756	924	1,2,3,7,8-PeCDF	81507
379	8920756	923	2,3,4,7,8-PeCDF	81508
379	8920756	926	1,2,3,4,7,8-HxCDF	81509
379	8920756	927	1,2,3,6,7,8-HxCDF	81511
379	8920756	928	2,3,4,6,7,8-HxCDF	81512
379	8920756	929	1,2,3,7,8,9-HxCDF	81510
379	8920756	938	1,2,3,4,6,7,8-HpCDF	81513
379	8920756	939	1,2,3,4,7,8,9-HpCDF	81514
379	8920756	936	OCDF	81515
379	8920756	952	PCDDs	
379	8920756	953	PCDFs	
379	8920756	1170	PCDD/Fs	
380	10810104	909	2,3,7,8-TCDD	28119
380	10810104	912	1,2,3,7,8-PeCDD	81501
380	10810104	914	1,2,3,4,7,8-HxCDD	81502
380	10810104	913	1,2,3,6,7,8-HxCDD	81503
380	10810104	917	1,2,3,7,8,9-HxCDD	81504
380	10810104	916	1,2,3,4,6,7,8-HpCDD	81505
380	10810104	918	OCDD	81566
380	10810104	937	2,3,7,8-TCDF	81506
380	10810104	924	1,2,3,7,8-PeCDF	81507
380	10810104	923	2,3,4,7,8-PeCDF	81508
380	10810104	926	1,2,3,4,7,8-HxCDF	81509
380	10810104	927	1,2,3,6,7,8-HxCDF	81511
380	10810104	929	1,2,3,7,8,9-HxCDF	81510
380	10810104	928	2,3,4,6,7,8-HxCDF	81512
380	10810104	938	1,2,3,4,6,7,8-HpCDF	81513
380	10810104	939	1,2,3,4,7,8,9-HpCDF	81514
380	10810104	936	OCDF	81515
381	21699966	981	PCB-28	
381	21699966	1005	PCB-52	34206
381	21699966	1052	PCB-101	
381	21699966	1084	PCB-138	
381	21699966	1099	PCB-153	34202
381	21699966	1122	PCB-180	
381	21699966	940	PCB-77	1367
381	21699966	941	PCB-81	81516
381	21699966	947	PCB-123	81521
381	21699966	946	PCB-118	81520
381	21699966	944	PCB-105	81518
381	21699966	945	PCB-114	81519
381	21699966	942	PCB-126	34317
381	21699966	950	PCB-167	81524
381	21699966	948	PCB-156	81522
381	21699966	949	PCB-157	81523
381	21699966	943	PCB-169	81517
381	21699966	951	PCB-189	81525
382	21208638	946	PCB-118	81520
382	21208638	1084	PCB-138	
382	21208638	1099	PCB-153	34202
382	21208638	948	PCB-156	81522
382	21208638	1122	PCB-180	
382	21208638	1151	PCBs	
382	21208638	1306	4-OH-PCB-107	
382	21208638	1307	4-OH-PCB-146	
382	21208638	1308	4-OH-PCB-187	
383	21106193	981	PCB-28	
383	21106193	1005	PCB-52	34206
383	21106193	1052	PCB-101	
383	21106193	946	PCB-118	81520
383	21106193	1084	PCB-138	
383	21106193	1099	PCB-153	34202
383	21106193	1122	PCB-180	
383	21106193	940	PCB-77	1367
383	21106193	941	PCB-81	81516
383	21106193	942	PCB-126	34317
383	21106193	943	PCB-169	81517
383	21106193	944	PCB-105	81518
383	21106193	945	PCB-114	81519
383	21106193	947	PCB-123	81521
383	21106193	948	PCB-156	81522
383	21106193	949	PCB-157	81523
383	21106193	950	PCB-167	81524
383	21106193	951	PCB-189	81525
383	21106193	1151	PCBs	
384	20378105	946	PCB-118	81520
384	20378105	1171	PCB-138/163	
384	20378105	1099	PCB-153	34202
384	20378105	948	PCB-156	81522
384	20378105	1112	PCB-170	
384	20378105	1122	PCB-180	
384	20378105	1151	PCBs	
384	20378105	1341	PCB-156/171	
385	17089110	1052	PCB-101	
385	17089110	944	PCB-105	81518
385	17089110	946	PCB-118	81520
385	17089110	1084	PCB-138	
385	17089110	1099	PCB-153	34202
385	17089110	948	PCB-156	81522
385	17089110	1122	PCB-180	
385	17089110	1151	PCBs	
386	16182859	946	PCB-118	81520
386	16182859	1084	PCB-138	
386	16182859	1099	PCB-153	34202
386	16182859	948	PCB-156	81522
386	16182859	1112	PCB-170	
386	16182859	1122	PCB-180	
386	16182859	1135	PCB-194	
386	16182859	1151	PCBs	
387	15667840	1300	p,p'-DDE	16598
387	15667840	1301	Hexachlorobenzene (HCB)	5692
387	15667840	1309	gamma-HCH	32888
387	15667840	1305	beta-HCH	28428
387	15667840	1084	PCB-138	
387	15667840	1099	PCB-153	34202
387	15667840	1122	PCB-180	
387	15667840	1151	PCBs	
387	15667840	942	PCB-126	34317
387	15667840	943	PCB-169	81517
387	15667840	909	2,3,7,8-TCDD	28119
387	15667840	912	1,2,3,7,8-PeCDD	81501
387	15667840	915	HxCDDs	
387	15667840	916	1,2,3,4,6,7,8-HpCDD	81505
387	15667840	918	OCDD	81566
387	15667840	937	2,3,7,8-TCDF	81506
387	15667840	924	1,2,3,7,8-PeCDF	81507
387	15667840	923	2,3,4,7,8-PeCDF	81508
387	15667840	930	HxCDFs	
387	15667840	935	HpCDFs	
387	15667840	936	OCDF	81515
388	21362590	1151	PCBs	
388	21362590	981	PCB-28	
388	21362590	1005	PCB-52	34206
388	21362590	1002	PCB-49	
388	21362590	997	PCB-44	
388	21362590	1027	PCB-74	
388	21362590	1019	PCB-66	
388	21362590	1052	PCB-101	
388	21362590	1050	PCB-99	
388	21362590	1038	PCB-87	
388	21362590	1060	PCB-110	
388	21362590	946	PCB-118	81520
388	21362590	944	PCB-105	81518
388	21362590	1097	PCB-151	
388	21362590	1095	PCB-149	
388	21362590	1092	PCB-146	
388	21362590	1099	PCB-153	34202
388	21362590	1074	PCB-128	
388	21362590	950	PCB-167	81524
388	21362590	948	PCB-156	81522
388	21362590	949	PCB-157	81523
388	21362590	1120	PCB-178	
388	21362590	1129	PCB-187	
388	21362590	1125	PCB-183	
388	21362590	1119	PCB-177	
388	21362590	1114	PCB-172	
388	21362590	1122	PCB-180	
388	21362590	1112	PCB-170	
388	21362590	951	PCB-189	81525
388	21362590	1140	PCB-199	
388	21362590	1168	PCB-196/203	
388	21362590	1136	PCB-195	
388	21362590	1135	PCB-194	
388	21362590	1147	PCB-206	
388	21362590	1150	PCB-209	34666
388	21362590	1301	Hexachlorobenzene (HCB)	5692
388	21362590	1305	beta-HCH	28428
388	21362590	1309	gamma-HCH	32888
388	21362590	1302	Oxychlordane	81541
388	21362590	1303	trans-Nonachlor	81540
388	21362590	1300	p,p'-DDE	16598
388	21362590	1299	p,p'‑DDT	16130
388	21362590	1314	Mirex	34852
388	21362590	1326	o,p'-DDT	34027
388	21362590	1338	PCB-138/158	
389	17938741	1151	PCBs	
389	17938741	971	PCB-18	
389	17938741	981	PCB-28	
389	17938741	997	PCB-44	
389	17938741	1002	PCB-49	
389	17938741	1005	PCB-52	34206
389	17938741	1019	PCB-66	
389	17938741	1027	PCB-74	
389	17938741	1050	PCB-99	
389	17938741	1052	PCB-101	
389	17938741	946	PCB-118	81520
389	17938741	1084	PCB-138	
389	17938741	1092	PCB-146	
389	17938741	1099	PCB-153	34202
389	17938741	948	PCB-156	81522
389	17938741	1122	PCB-180	
389	17938741	1125	PCB-183	
389	17938741	1129	PCB-187	
389	17938741	1135	PCB-194	
389	17938741	1140	PCB-199	
390	10667464	1050	PCB-99	
390	10667464	944	PCB-105	81518
390	10667464	946	PCB-118	81520
390	10667464	1084	PCB-138	
390	10667464	1099	PCB-153	34202
390	10667464	948	PCB-156	81522
390	10667464	1112	PCB-170	
390	10667464	1122	PCB-180	
390	10667464	1125	PCB-183	
390	10667464	1129	PCB-187	
390	10667464	1300	p,p'-DDE	16598
390	10667464	1299	p,p'‑DDT	16130
390	10667464	1313	cis-Nonachlor	
390	10667464	1303	trans-Nonachlor	81540
390	10667464	1302	Oxychlordane	81541
390	10667464	1301	Hexachlorobenzene (HCB)	5692
390	10667464	1314	Mirex	34852
390	10667464	1305	beta-HCH	28428
390	10667464	1339	Aroclor 1260	
391	1903103	971	PCB-18	
391	1903103	981	PCB-28	
391	1903103	986	PCB-33	
391	1903103	1000	PCB-47	34204
391	1903103	1019	PCB-66	
391	1903103	1027	PCB-74	
391	1903103	1052	PCB-101	
391	1903103	1099	PCB-153	34202
391	1903103	1084	PCB-138	
391	1903103	948	PCB-156	81522
391	1903103	1125	PCB-183	
391	1903103	1113	PCB-171	
392	11372890	940	PCB-77	1367
392	11372890	941	PCB-81	81516
392	11372890	942	PCB-126	34317
392	11372890	943	PCB-169	81517
393	10903613	1315	4'-OH-PCB-120	
393	10903613	1316	4-OH-PCB-109	
393	10903613	1317	3-OH-PCB-153	
393	10903613	1307	4-OH-PCB-146	
393	10903613	1318	3'-OH-PCB-138	
393	10903613	1319	4'-OH-PCB-130	
393	10903613	1320	3'-OH-PCB-187	
393	10903613	1308	4-OH-PCB-187	
393	10903613	1321	3'-OH-PCB-180	
393	10903613	1322	4'-OH-PCB-172	
393	10903613	1323	4-OH-PCB-193	
393	10903613	1324	OH-PCBs	
393	10903613	1151	PCBs	
393	10903613	1099	PCB-153	34202
393	10903613	1325	Pentachlorophenol (PCP)	17642
394	23466097	909	2,3,7,8-TCDD	28119
394	23466097	912	1,2,3,7,8-PeCDD	81501
394	23466097	914	1,2,3,4,7,8-HxCDD	81502
394	23466097	913	1,2,3,6,7,8-HxCDD	81503
394	23466097	917	1,2,3,7,8,9-HxCDD	81504
394	23466097	916	1,2,3,4,6,7,8-HpCDD	81505
394	23466097	918	OCDD	81566
394	23466097	923	2,3,4,7,8-PeCDF	81508
394	23466097	926	1,2,3,4,7,8-HxCDF	81509
394	23466097	927	1,2,3,6,7,8-HxCDF	81511
394	23466097	938	1,2,3,4,6,7,8-HpCDF	81513
394	23466097	940	PCB-77	1367
394	23466097	944	PCB-105	81518
394	23466097	945	PCB-114	81519
394	23466097	946	PCB-118	81520
394	23466097	947	PCB-123	81521
394	23466097	942	PCB-126	34317
394	23466097	948	PCB-156	81522
394	23466097	949	PCB-157	81523
394	23466097	950	PCB-167	81524
394	23466097	943	PCB-169	81517
394	23466097	951	PCB-189	81525
395	23053646	1052	PCB-101	
395	23053646	1129	PCB-187	
395	23053646	1142	PCB-201	
395	23053646	1019	PCB-66	
395	23053646	1027	PCB-74	
395	23053646	944	PCB-105	81518
395	23053646	946	PCB-118	81520
395	23053646	948	PCB-156	81522
395	23053646	950	PCB-167	81524
395	23053646	1084	PCB-138	
395	23053646	1112	PCB-170	
395	23053646	1050	PCB-99	
395	23053646	1099	PCB-153	34202
395	23053646	1122	PCB-180	
395	23053646	1125	PCB-183	
395	23053646	1144	PCB-203	
396	22078547	1301	Hexachlorobenzene (HCB)	5692
396	22078547	1300	p,p'-DDE	16598
396	22078547	1299	p,p'‑DDT	16130
396	22078547	1084	PCB-138	
396	22078547	1099	PCB-153	34202
396	22078547	1122	PCB-180	
397	21298441	909	2,3,7,8-TCDD	28119
397	21298441	912	1,2,3,7,8-PeCDD	81501
397	21298441	914	1,2,3,4,7,8-HxCDD	81502
397	21298441	913	1,2,3,6,7,8-HxCDD	81503
397	21298441	917	1,2,3,7,8,9-HxCDD	81504
397	21298441	916	1,2,3,4,6,7,8-HpCDD	81505
397	21298441	918	OCDD	81566
397	21298441	952	PCDDs	
397	21298441	937	2,3,7,8-TCDF	81506
397	21298441	924	1,2,3,7,8-PeCDF	81507
397	21298441	923	2,3,4,7,8-PeCDF	81508
397	21298441	926	1,2,3,4,7,8-HxCDF	81509
397	21298441	927	1,2,3,6,7,8-HxCDF	81511
397	21298441	929	1,2,3,7,8,9-HxCDF	81510
397	21298441	928	2,3,4,6,7,8-HxCDF	81512
397	21298441	938	1,2,3,4,6,7,8-HpCDF	81513
397	21298441	939	1,2,3,4,7,8,9-HpCDF	81514
397	21298441	936	OCDF	81515
397	21298441	953	PCDFs	
397	21298441	1170	PCDD/Fs	
397	21298441	940	PCB-77	1367
397	21298441	941	PCB-81	81516
397	21298441	942	PCB-126	34317
397	21298441	943	PCB-169	81517
397	21298441	944	PCB-105	81518
397	21298441	945	PCB-114	81519
397	21298441	946	PCB-118	81520
397	21298441	947	PCB-123	81521
397	21298441	948	PCB-156	81522
397	21298441	949	PCB-157	81523
397	21298441	950	PCB-167	81524
397	21298441	951	PCB-189	81525
397	21298441	1151	PCBs	
398	21684540	1326	o,p'-DDT	34027
398	21684540	1299	p,p'‑DDT	16130
398	21684540	1327	o,p'-DDE	34211
398	21684540	1300	p,p'-DDE	16598
398	21684540	1301	Hexachlorobenzene (HCB)	5692
398	21684540	981	PCB-28	
398	21684540	1005	PCB-52	34206
398	21684540	1052	PCB-101	
398	21684540	946	PCB-118	81520
398	21684540	1084	PCB-138	
398	21684540	1099	PCB-153	34202
398	21684540	1122	PCB-180	
398	21684540	1151	PCBs	
398	21684540	1309	gamma-HCH	32888
398	21684540	1332	Heptachlor	34785
398	21684540	1333	Heptachlor epoxide	34786
399	21111447	946	PCB-118	81520
399	21111447	1171	PCB-138/163	
399	21111447	1099	PCB-153	34202
399	21111447	1112	PCB-170	
399	21111447	1122	PCB-180	
399	21111447	1341	PCB-156/171	
401	21851983	961	PCB-8	34232
401	21851983	971	PCB-18	
401	21851983	981	PCB-28	
401	21851983	997	PCB-44	
401	21851983	1005	PCB-52	34206
401	21851983	1019	PCB-66	
401	21851983	940	PCB-77	1367
401	21851983	941	PCB-81	81516
401	21851983	1052	PCB-101	
401	21851983	944	PCB-105	81518
401	21851983	945	PCB-114	81519
401	21851983	946	PCB-118	81520
401	21851983	947	PCB-123	81521
401	21851983	942	PCB-126	34317
401	21851983	1084	PCB-138	
401	21851983	1099	PCB-153	34202
401	21851983	948	PCB-156	81522
401	21851983	950	PCB-167	81524
401	21851983	943	PCB-169	81517
401	21851983	1112	PCB-170	
401	21851983	1122	PCB-180	
401	21851983	1129	PCB-187	
401	21851983	951	PCB-189	81525
401	21851983	1136	PCB-195	
401	21851983	1147	PCB-206	
401	21851983	1150	PCB-209	34666
401	21851983	1151	PCBs	
402	20384379	1325	Pentachlorophenol (PCP)	17642
402	20384379	1328	3-OH-PCB-118	
402	20384379	1306	4-OH-PCB-107	
402	20384379	1317	3-OH-PCB-153	
402	20384379	1307	4-OH-PCB-146	
402	20384379	1329	4'-OH-PCB-127	
402	20384379	1318	3'-OH-PCB-138	
402	20384379	1319	4'-OH-PCB-130	
402	20384379	1330	4-OH-PCB-163	
402	20384379	1308	4-OH-PCB-187	
402	20384379	1321	3'-OH-PCB-180	
402	20384379	1322	4'-OH-PCB-172	
402	20384379	1323	4-OH-PCB-193	
402	20384379	1324	OH-PCBs	
402	20384379	1283	TBBPA	33217
402	20384379	1052	PCB-101	
402	20384379	1050	PCB-99	
402	20384379	946	PCB-118	81520
402	20384379	1092	PCB-146	
402	20384379	1099	PCB-153	34202
402	20384379	944	PCB-105	81518
402	20384379	1171	PCB-138/163	
402	20384379	1129	PCB-187	
402	20384379	1125	PCB-183	
402	20384379	948	PCB-156	81522
402	20384379	1122	PCB-180	
402	20384379	1112	PCB-170	
402	20384379	1151	PCBs	
402	20384379	1300	p,p'-DDE	16598
402	20384379	1299	p,p'‑DDT	16130
404	20019912	1306	4-OH-PCB-107	
404	20019912	1317	3-OH-PCB-153	
404	20019912	1307	4-OH-PCB-146	
404	20019912	1318	3'-OH-PCB-138	
404	20019912	1308	4-OH-PCB-187	
404	20019912	1322	4'-OH-PCB-172	
404	20019912	1324	OH-PCBs	
405	19070886	981	PCB-28	
405	19070886	982	PCB-29	
405	19070886	997	PCB-44	
405	19070886	1160	PCB-47/48	
405	19070886	1002	PCB-49	
405	19070886	1161	PCB-52/69	
405	19070886	1162	PCB-56/60	
405	19070886	1016	PCB-63	
405	19070886	1019	PCB-66	
405	19070886	1023	PCB-70	
405	19070886	1024	PCB-71	
405	19070886	1027	PCB-74	
405	19070886	1036	PCB-85	
405	19070886	1038	PCB-87	
405	19070886	1043	PCB-92	
405	19070886	1163	PCB-93/95/98	
405	19070886	1050	PCB-99	
405	19070886	1052	PCB-101	
405	19070886	944	PCB-105	81518
405	19070886	1164	PCB-107/108	
405	19070886	1060	PCB-110	
405	19070886	945	PCB-114	81519
405	19070886	1066	PCB-117	
405	19070886	946	PCB-118	81520
405	19070886	947	PCB-123	81521
405	19070886	1074	PCB-128	
405	19070886	1076	PCB-130	
405	19070886	1078	PCB-132	
405	19070886	1080	PCB-134	
405	19070886	1081	PCB-135	
405	19070886	1083	PCB-137	
405	19070886	1084	PCB-138	
405	19070886	1085	PCB-139	
405	19070886	1087	PCB-141	
405	19070886	1092	PCB-146	
405	19070886	1093	PCB-147	
405	19070886	1097	PCB-151	
405	19070886	1099	PCB-153	34202
405	19070886	948	PCB-156	81522
405	19070886	949	PCB-157	81523
405	19070886	1166	PCB-163/164	
405	19070886	950	PCB-167	81524
405	19070886	1112	PCB-170	
405	19070886	1114	PCB-172	
405	19070886	1119	PCB-177	
405	19070886	1120	PCB-178	
405	19070886	1121	PCB-179	
405	19070886	1122	PCB-180	
405	19070886	1123	PCB-181	
405	19070886	1167	PCB-182/187	
405	19070886	1125	PCB-183	
405	19070886	951	PCB-189	81525
405	19070886	1132	PCB-191	
405	19070886	1135	PCB-194	
405	19070886	1136	PCB-195	
405	19070886	1168	PCB-196/203	
405	19070886	1169	PCB-198/201	
405	19070886	1141	PCB-200	
405	19070886	1143	PCB-202	
405	19070886	1146	PCB-205	
405	19070886	1147	PCB-206	
405	19070886	1148	PCB-207	
405	19070886	1149	PCB-208	
405	19070886	1150	PCB-209	34666
405	19070886	1153	TriCBs	
405	19070886	1152	TetraCBs	
405	19070886	1154	PentaCBs	
405	19070886	1155	HexaCBs	
405	19070886	1156	HeptaCBs	
405	19070886	1157	OctaCBs	
405	19070886	1158	NonaCBs	
405	19070886	1159	DecaCBs	
405	19070886	1151	PCBs	
406	18829066	1304	alpha-HCH	39096
406	18829066	1305	beta-HCH	28428
406	18829066	1309	gamma-HCH	32888
406	18829066	1301	Hexachlorobenzene (HCB)	5692
406	18829066	1332	Heptachlor	34785
406	18829066	1333	Heptachlor epoxide	34786
406	18829066	1302	Oxychlordane	81541
406	18829066	1303	trans-Nonachlor	81540
406	18829066	1313	cis-Nonachlor	
406	18829066	1327	o,p'-DDE	34211
406	18829066	1300	p,p'-DDE	16598
406	18829066	1334	o,p'-DDD	6954
406	18829066	1335	p,p'-DDD	27841
406	18829066	1326	o,p'-DDT	34027
406	18829066	1299	p,p'‑DDT	16130
406	18829066	1314	Mirex	34852
406	18829066	1336	Organochlorine pesticides (OCPs)	
406	18829066	971	PCB-18	
406	18829066	981	PCB-28	
406	18829066	1005	PCB-52	34206
406	18829066	1019	PCB-66	
406	18829066	1023	PCB-70	
406	18829066	1027	PCB-74	
406	18829066	1050	PCB-99	
406	18829066	1052	PCB-101	
406	18829066	944	PCB-105	81518
406	18829066	1061	PCB-111	
406	18829066	946	PCB-118	81520
406	18829066	1084	PCB-138	
406	18829066	1092	PCB-146	
406	18829066	1099	PCB-153	34202
406	18829066	948	PCB-156	81522
406	18829066	1108	PCB-164	
406	18829066	950	PCB-167	81524
406	18829066	1112	PCB-170	
406	18829066	1120	PCB-178	
406	18829066	1122	PCB-180	
406	18829066	1125	PCB-183	
406	18829066	1129	PCB-187	
406	18829066	1151	PCBs	
406	18829066	1337	Dieldrin	34696
406	18829066	1343	delta-HCH	39095
406	18829066	1344	Aldrin	2564
406	18829066	1345	Endrin	81526
406	18829066	1346	beta-Chlordane	39069
406	18829066	1347	alpha-Chlordane	39068
406	18829066	1342	PCB-20/33	
407	18614165	1300	p,p'-DDE	16598
407	18614165	1335	p,p'-DDD	27841
407	18614165	1299	p,p'‑DDT	16130
407	18614165	1305	beta-HCH	28428
407	18614165	1309	gamma-HCH	32888
407	18614165	1301	Hexachlorobenzene (HCB)	5692
407	18614165	1337	Dieldrin	34696
407	18614165	981	PCB-28	
407	18614165	1005	PCB-52	34206
407	18614165	1052	PCB-101	
407	18614165	946	PCB-118	81520
407	18614165	1084	PCB-138	
407	18614165	1099	PCB-153	34202
407	18614165	1122	PCB-180	
407	18614165	1151	PCBs	
408	18550560	1299	p,p'‑DDT	16130
408	18550560	1326	o,p'-DDT	34027
408	18550560	1300	p,p'-DDE	16598
408	18550560	1301	Hexachlorobenzene (HCB)	5692
408	18550560	1151	PCBs	
408	18550560	971	PCB-18	
408	18550560	981	PCB-28	
408	18550560	997	PCB-44	
408	18550560	1002	PCB-49	
408	18550560	1005	PCB-52	34206
408	18550560	1019	PCB-66	
408	18550560	1027	PCB-74	
408	18550560	1050	PCB-99	
408	18550560	1052	PCB-101	
408	18550560	946	PCB-118	81520
408	18550560	1084	PCB-138	
408	18550560	1092	PCB-146	
408	18550560	1099	PCB-153	34202
408	18550560	948	PCB-156	81522
408	18550560	1122	PCB-180	
408	18550560	1125	PCB-183	
408	18550560	1129	PCB-187	
408	18550560	1135	PCB-194	
408	18550560	1140	PCB-199	
409	18291442	909	2,3,7,8-TCDD	28119
409	18291442	912	1,2,3,7,8-PeCDD	81501
409	18291442	914	1,2,3,4,7,8-HxCDD	81502
409	18291442	913	1,2,3,6,7,8-HxCDD	81503
409	18291442	917	1,2,3,7,8,9-HxCDD	81504
409	18291442	916	1,2,3,4,6,7,8-HpCDD	81505
409	18291442	918	OCDD	81566
409	18291442	937	2,3,7,8-TCDF	81506
409	18291442	924	1,2,3,7,8-PeCDF	81507
409	18291442	923	2,3,4,7,8-PeCDF	81508
409	18291442	926	1,2,3,4,7,8-HxCDF	81509
409	18291442	927	1,2,3,6,7,8-HxCDF	81511
409	18291442	929	1,2,3,7,8,9-HxCDF	81510
409	18291442	928	2,3,4,6,7,8-HxCDF	81512
409	18291442	938	1,2,3,4,6,7,8-HpCDF	81513
409	18291442	939	1,2,3,4,7,8,9-HpCDF	81514
409	18291442	936	OCDF	81515
409	18291442	1170	PCDD/Fs	
409	18291442	940	PCB-77	1367
409	18291442	941	PCB-81	81516
409	18291442	942	PCB-126	34317
409	18291442	943	PCB-169	81517
409	18291442	944	PCB-105	81518
409	18291442	945	PCB-114	81519
409	18291442	946	PCB-118	81520
409	18291442	947	PCB-123	81521
409	18291442	948	PCB-156	81522
409	18291442	949	PCB-157	81523
409	18291442	950	PCB-167	81524
409	18291442	951	PCB-189	81525
409	18291442	1151	PCBs	
410	18087602	1180	BDE-28	
410	18087602	1185	BDE-47	81584
410	18087602	1191	BDE-85	
410	18087602	1193	BDE-99	81582
410	18087602	1194	BDE-100	
410	18087602	1202	BDE-153	
410	18087602	1204	BDE-154	
410	18087602	1209	BDE-183	
410	18087602	946	PCB-118	81520
410	18087602	1338	PCB-138/158	
410	18087602	1099	PCB-153	34202
410	18087602	1122	PCB-180	
410	18087602	1300	p,p'-DDE	16598
411	17509640	964	PCB-11	
411	17509640	968	PCB-15	34364
411	17509640	969	PCB-16	
411	17509640	970	PCB-17	
411	17509640	971	PCB-18	
411	17509640	975	PCB-22	
411	17509640	981	PCB-28	
411	17509640	984	PCB-31	
411	17509640	985	PCB-32	
411	17509640	986	PCB-33	
411	17509640	990	PCB-37	
411	17509640	994	PCB-41	
411	17509640	997	PCB-44	
411	17509640	1000	PCB-47	34204
411	17509640	1009	PCB-56	
411	17509640	1012	PCB-59	
411	17509640	1013	PCB-60	34218
411	17509640	1014	PCB-61	34221
411	17509640	1017	PCB-64	
411	17509640	1019	PCB-66	
411	17509640	1023	PCB-70	
411	17509640	1027	PCB-74	
411	17509640	1029	PCB-76	
411	17509640	1036	PCB-85	
411	17509640	1038	PCB-87	
411	17509640	1041	PCB-90	
411	17509640	1043	PCB-92	
411	17509640	1046	PCB-95	
411	17509640	1050	PCB-99	
411	17509640	1052	PCB-101	
411	17509640	944	PCB-105	81518
411	17509640	1058	PCB-108	
411	17509640	1060	PCB-110	
411	17509640	945	PCB-114	81519
411	17509640	1064	PCB-115	
411	17509640	946	PCB-118	81520
411	17509640	1074	PCB-128	
411	17509640	1076	PCB-130	
411	17509640	1081	PCB-135	
